disease,split,full_name,orphacode,alternative_names,prevalence,inheritance,category,affected_systems
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,train,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,val,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,val,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,val,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,val,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,val,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,val,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,val,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,val,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,val,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,val,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,val,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,val,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,val,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
pachygyria_cerebellar_hypoplasia,val,Pachygyria with Cerebellar Hypoplasia,ORPHA:2524,Cerebellar hypoplasia-pachygyria syndrome,"<1 / 1,000,000",unknown,malformation of cortical development,Nervous system
